PostCodes,pc1_norm
GBWR - NL31,0.4350129843137488
BE18 - DK63,0.43499855198870163
DE24 - BE10,0.43495988794419543
NO45 - NO28,0.43495576896949123
DE23 - FR59,0.43489904047609873
SE23 - DE60,0.43487384644263927
BE88 - GBNN,0.4348426418680331
BE20 - DE24,0.43478324371931576
SK92 - DE56,0.43472805268456133
SE82 - NO20,0.43465985699411597
NL23 - GBBS,0.4346410469312287
NO53 - DK83,0.43458024485268393
NO13 - DK55,0.43454673590540904
GBGL - NL73,0.4345189628785718
NL27 - DE88,0.4344908029436857
HU22 - DE60,0.4344887094414878
CZ26 - DE22,0.4344131361991305
BE03 - GBCW,0.4343770959659583
DK70 - DE24,0.434333801573897
HU84 - IT25,0.4343322830822729
NO23 - DK70,0.43427609633114017
FR89 - BE19,0.43427314410228096
DE21 - BE67,0.4342552114358199
GBWR - NL29,0.4342458558140563
SE61 - NO37,0.43424506116255784
DE39 - BE55,0.4341768740131007
NL48 - FR21,0.4340883854280155
DE50 - DE17,0.43406885421236874
FR59 - GBWS,0.4340622316092775
DE20 - DE65,0.4340240872808711
DK84 - NO21,0.4340040231787206
FR59 - CZ25,0.43399572458064506
SE27 - DK74,0.433937710335765
SE64 - NO46,0.4339159368771686
DE85 - BE17,0.4338989668265678
CH82 - BE31,0.43388579180881076
SE83 - SE66,0.4338495323233976
DE87 - NL77,0.43383078212384574
BE77 - GBCV,0.43381229865036125
FR38 - DE47,0.4338104558888373
GBME - DE64,0.43380118398631906
SE33 - DK69,0.4337977836345074
DE54 - BE35,0.43379520320395515
DE85 - IT25,0.4337898412508864
DE24 - DE70,0.4337744520883061
FR91 - IT10,0.43369969936450464
GBNP - BE24,0.43366652206238604
IT16 - DE56,0.4336057027227877
NL74 - DE98,0.43358775068251393
NO68 - NO17,0.43348045371350075
FR62 - GBCM,0.43347627830050073
NO60 - NO78,0.4334684550912259
BE91 - CH34,0.43346456115022536
SE29 - NO14,0.43343669512401234
DE47 - CZ25,0.4334322753125024
SE61 - NO48,0.43341613214600627
NO17 - NO54,0.433390836618535
SE33 - NO23,0.4333601849998341
DK70 - NO46,0.43333737374016373
NO60 - NO71,0.4332489790518883
IT04 - IT20,0.43322514349933855
NO60 - NO13,0.43319482839830314
DE88 - NL82,0.43312202304030833
NO59 - NO62,0.43311017933356133
DE81 - PL41,0.4330979165924349
BE22 - FR21,0.4330767604171463
NO22 - DK26,0.43299813207986687
NO30 - NO51,0.43299410550268563
DE27 - FR67,0.43298562966219006
NO51 - NO20,0.43297278200505457
BE22 - GBUB,0.43296918921400934
LU53 - CH47,0.43288642448971737
DK66 - NL48,0.43277162730599367
DE07 - BE80,0.4327359789536363
DE16 - PL96,0.43273330679569977
DE63 - BE91,0.43270148623708327
NO01 - DK92,0.4326998354342185
BE39 - DE20,0.4326573529072539
IT04 - IT37,0.432657073662293
DE50 - PL72,0.432616404015882
AT50 - CZ46,0.4326049460010343
BE08 - DE04,0.43259902605349976
NL29 - DE24,0.4325964408601343
DE47 - AT22,0.43258783155471636
DE38 - BE31,0.43257878509730285
DK04 - NO16,0.43255556051552624
DE21 - LU73,0.4325243056143646
DE25 - BE36,0.4324211800816056
NO57 - SE43,0.4324044429963153
GBDE - FR45,0.4323759708378345
NO24 - SE75,0.432371245382466
NO57 - NO64,0.4323256080102403
SK92 - DE36,0.4323074694234026
DK49 - NO18,0.4322756361439353
NL74 - FR77,0.43223654305724757
NO48 - DK87,0.4321758636043251
NO56 - NO60,0.4321293195950731
BE23 - FR37,0.43205060044468485
NL48 - NL48,0.4320052359415022
DE86 - PL41,0.43199924245828125
AT68 - BE31,0.4319487874854241
NO20 - SE74,0.4319379708619326
DE27 - NL38,0.4319118968347608
SE82 - NO16,0.4319012105940241
GBSA - NL53,0.4318988214680779
ES08 - ES29,0.43189444088114437
NO37 - SE15,0.43185514877709474
SE33 - DK71,0.43184500473593374
IT47 - IT72,0.43178049720997563
DE65 - NL74,0.4316949091220097
FR38 - DE63,0.43155753069801966
DK26 - NO15,0.43153358888955495
FR76 - BE24,0.4315284648328872
NL81 - DE86,0.43148678922626005
SE13 - NO05,0.43147198088211924
DE23 - BE15,0.4314521844660302
BE38 - CH34,0.43144650249157906
DE30 - LU53,0.43141788022837274
DE24 - NL60,0.43137411913015616
NL82 - DE68,0.43135373378389036
BE80 - GBB4,0.43132374067211504
GBCT - BE87,0.4313112412776538
DE96 - BE50,0.4312955321792783
DE12 - SK92,0.43128336370462916
DK41 - NO31,0.43123975755301147
NO16 - DK34,0.4312111901073447
SE27 - DE45,0.4311952374839134
DE14 - NL77,0.4311936347135735
DE97 - BE28,0.4311517486529496
IT38 - SK92,0.43112012767088903
FR69 - NL74,0.4311066830642106
FR75 - NL74,0.43107492078649745
SE57 - NO30,0.43106893470857455
NL39 - DK70,0.43103952937698986
IT42 - IT04,0.43102367377290485
DE21 - BE83,0.4309915916713931
DE24 - NL26,0.4309710949414641
NO09 - DK67,0.430929416671125
DE56 - NL92,0.4309117290050017
NO48 - NO15,0.4308854389633201
SE23 - NL14,0.4308692178033774
SE16 - FI22,0.43084874855188354
NO53 - DK60,0.4308311760585158
DE25 - NL38,0.4307640640287464
SE26 - NO20,0.4307542442842789
DE79 - FR62,0.43075255721936223
NL58 - DE58,0.43069912109728437
NL37 - ES02,0.43068073519668293
DE20 - BE31,0.4306564120196934
NL38 - DE74,0.43064960922117873
FR76 - GBMK,0.43061482279619295
DE67 - FR59,0.4305958121882163
FR19 - ES08,0.430561334648716
IT40 - DE67,0.43052722211636385
FR45 - FR81,0.43048980041730506
PL70 - DE64,0.43046996100494406
SE56 - NO20,0.43046549582444277
DE - AT,0.4304640737335981
SE79 - NO70,0.4304443569942807
NL53 - DE24,0.4304416382926815
DE24 - PL95,0.4304272292550722
NL29 - DE96,0.43042660448524767
NL54 - DE27,0.4303886690082955
DE19 - NL54,0.4303727602206896
DE18 - NL28,0.4303094652049029
NO30 - SE15,0.43026383194324863
SE15 - NO21,0.4302508815907938
LU69 - GBSS,0.4302206239462408
DE41 - GBRM,0.43017734748579334
LT35 - PL98,0.43017106165766533
NO30 - NO43,0.43012299912414675
SE70 - NO45,0.43010120463854057
FR77 - DE65,0.4300536121932065
DE49 - FR54,0.42998784898790265
DE24 - NL48,0.4299804182175874
IT20 - DE41,0.4299789237634538
DE85 - DE55,0.429930679597193
PL52 - DE59,0.4298965245285499
NO31 - NO53,0.42984767187714873
NO15 - SE13,0.42982568010724603
DE87 - NL60,0.4297780043223144
SE31 - LT78,0.4297761226906993
IT25 - AT81,0.4297283101780003
IT21 - DE41,0.42971973177598577
RO - HU,0.4297130782736737
NO05 - NO60,0.42970864720974983
NL21 - DE22,0.4297049256324446
NL31 - DE40,0.42966958185125653
SE13 - NO34,0.4296450638251615
NL24 - GBBS,0.4296340806076531
DK75 - NO31,0.42958504008133225
NL14 - GBRG,0.4295658051552275
DE21 - NL47,0.4295531866532197
DK70 - NL15,0.4295415543813956
PL62 - DE75,0.4294892216104158
NL13 - DK60,0.42948569666186914
DE20 - DE72,0.4294725569065043
FR49 - FR38,0.4294585174220698
SE81 - NO70,0.4293958693273694
IT45 - DE91,0.4293201073320207
DE64 - PL52,0.42931902450571807
SE24 - NO20,0.429206663952222
DE99 - AT33,0.4292060478073751
SE19 - NO05,0.4291885610626438
NL43 - DE65,0.4291445386350066
DE29 - NL60,0.429120136216054
SE56 - DK63,0.4290357550534173
NL69 - DE21,0.4290349955631212
DE91 - SK92,0.4290334974862325
IT29 - DE75,0.4290137004780881
NL43 - DE24,0.42900719451518765
HU20 - DE85,0.42899457116029566
CZ25 - NL53,0.4289925861386475
GBBA - NL29,0.4289683915004846
PL59 - DE41,0.4289586826221071
NL39 - DE26,0.4289507382946879
DE22 - DE22,0.42894905713745934
DE01 - NL34,0.4289242127496721
DE49 - FR52,0.42886532463778937
DK67 - NO34,0.4288596326909152
SE28 - LT62,0.4288199125868741
DE23 - BE39,0.4288024065071752
DE56 - CH41,0.4287906176460108
BE25 - NL34,0.42878041801617345
BE23 - GBNN,0.4287803172984866
NL16 - DK87,0.42877715323594545
DE20 - PL95,0.42870132760596186
NO30 - SE58,0.42865432865550646
SE52 - DK26,0.428632692166416
NO53 - NO20,0.42861287027357736
DE74 - NL41,0.4286120903444953
NO76 - NO34,0.4285422585655618
DE31 - DE49,0.4285088379366189
DE81 - PL95,0.4284582220356493
DE31 - PL95,0.4284469194227834
DE85 - NL58,0.42844478289047194
DE68 - CZ10,0.42844370761501155
NO23 - SE56,0.42843910794225804
NL20 - GBOX,0.42841684710189093
NO69 - NO06,0.42835972099866004
DE60 - GBSL,0.4283560209402516
SE30 - NO24,0.428311430684521
DE85 - IT42,0.4283101007846166
SE74 - FI04,0.42825877930087314
DE22 - NL47,0.4281204533748237
DE64 - DE18,0.42811274120111936
FR77 - FR80,0.42808816458434035
NL89 - DE71,0.4280726345001859
NO48 - DK96,0.4280632266447998
DE88 - BE28,0.42804794032555366
DE75 - PL59,0.4280366025688534
DE40 - PL72,0.42803572300646114
NO36 - SE79,0.4279926503381691
DE27 - NL30,0.42797415948149525
SE30 - SE23,0.4279707636774868
FR27 - DE63,0.4279618854116424
SE83 - NO31,0.4279302927597833
DE28 - NL27,0.4279210892593341
BE87 - GBPE,0.42789647272613707
FR51 - DE59,0.4278947664449128
NL66 - FR95,0.4278941713397937
DE21 - BE09,0.4278597211268855
NL14 - FR93,0.42783456060791836
NL - DK,0.4278095604239543
FR51 - DE73,0.4277975216742213
GBME - DE41,0.4277123926406019
NL17 - FR94,0.42769822051959994
GBS7 - BE77,0.4276969344677439
DE34 - AT53,0.4276819679858658
SE30 - NO23,0.42767680881350484
SE45 - NO40,0.4276559805636207
GBCM - NL26,0.4276492641318381
NO43 - NO16,0.42759728110314066
DE87 - FR71,0.42758042593871814
PL21 - LV10,0.42754066564887233
DE24 - DE54,0.4273845665717473
SE23 - NO06,0.4273706487107302
BE48 - FR14,0.4273694320026329
DE39 - NL84,0.4273619000163354
NO70 - SE44,0.4273523380739223
DE23 - BE10,0.4272808792899173
BE18 - GBCV,0.4272196245739534
NL50 - FR72,0.4271956997888663
DE50 - PL52,0.42719550075549084
DE55 - FR59,0.4271263454690899
DE40 - FR59,0.42710382146721326
NO13 - NO60,0.42709646876775337
SE21 - NO14,0.4270421890122024
FR13 - IT13,0.4270223487355585
DE68 - DE59,0.4270177828700179
FR22 - DE38,0.42700809548812274
FR62 - GBBA,0.42698876795588986
NO43 - DK83,0.4269686973784039
NO75 - NO82,0.4269611608957605
DE64 - AT44,0.42689671058784207
NO20 - NO59,0.42687567299611706
DE99 - NL31,0.4268575796233513
DE74 - IT46,0.426853682457798
FR59 - GBB4,0.4268532741869241
PL70 - DE41,0.4268336566135388
DE06 - NL34,0.4268101809750247
NL29 - FR72,0.4267916658112066
BE85 - GBOX,0.42677779962185153
BE70 - NL14,0.42676040462167353
DE71 - FR91,0.4267589848902007
SE13 - DK23,0.42673616889984906
AT25 - AT46,0.42669621715025663
BE13 - DE06,0.42667226872055275
NL52 - GBBS,0.42666948607226574
DE39 - NL16,0.42666914932787886
DE21 - BE85,0.4266399170332543
SE54 - DK59,0.42662517346759965
AT23 - IT20,0.4266224385421231
NL23 - FR27,0.42659071086805894
NO21 - DK28,0.4265769809521986
LU69 - GBBN,0.42653748367902533
NL43 - DE23,0.4264445970322904
BE85 - GBNP,0.4264278495400466
DE14 - NL76,0.42640234934518634
DE06 - NL26,0.4263760830912678
BE83 - DE20,0.4263696111767486
IT45 - SK92,0.4263397956018469
FR77 - FR65,0.426299392128577
NO41 - NO05,0.4262097635349665
CH61 - DE34,0.42620855144664543
DE47 - FR93,0.42618387920955714
NO22 - SE24,0.4261710751005153
BE08 - NL27,0.42616787796868305
DK26 - SE12,0.4261502197656471
FR45 - FR34,0.42606260941499063
SE27 - NO15,0.42604975350600893
SE59 - DK76,0.42604111194445043
BE25 - NL26,0.4259987595645607
DK56 - NO43,0.42598907013242043
IT20 - FR63,0.4259770025194402
DK46 - NO06,0.42595793724152453
DK63 - SE41,0.4259350488450534
DK55 - NO49,0.425918329479113
FR50 - BE17,0.42588128690217975
FR95 - DE76,0.4258542047781807
NO15 - SE33,0.42583137750331473
DE64 - DE24,0.4258266242095817
DK46 - NL32,0.42576340199778906
DE29 - BE98,0.42567494987907073
SE36 - NO02,0.42564818687623585
NO20 - NO72,0.42563087150539886
NO17 - DK70,0.4256229520480188
CH62 - DE34,0.42554394770994475
FR85 - BE89,0.4255230025231137
FR31 - ES28,0.4254997681379268
NL48 - DE30,0.42548983354918696
DK41 - NO32,0.42548183958861285
IT37 - DE91,0.42545390505993824
SE65 - NL96,0.4254404181780602
DE53 - FR91,0.42543500342434126
DE46 - FR77,0.4254124789428156
NO16 - NO50,0.42539741581022
NL71 - FR14,0.4253901138393663
FR87 - DE75,0.4253694351362124
SE68 - SE57,0.42536720770004594
NO15 - NO60,0.4253401602797603
DK52 - NL16,0.425329977511932
DE18 - NL24,0.4253297442147692
DE99 - DE94,0.42532464691145666
DE84 - DE50,0.42526405297758596
SE15 - NO20,0.4252533485253877
FR13 - IT08,0.42523893070298363
PL52 - DE67,0.425234045606774
BE83 - DE22,0.42521343400281864
DE20 - PL55,0.4252042633720642
DE26 - LU53,0.4251897725814783
NO24 - SE30,0.425189711534719
SE59 - LV10,0.4251434733828517
NO16 - SE19,0.4250788841307185
SE67 - DK63,0.42505736890907686
NO10 - SE59,0.4249967359486472
DE84 - HR10,0.4249325473391531
SE25 - NL69,0.4249287226882634
CH10 - FR77,0.42491438185617353
NL14 - GBTW,0.4249033843891905
NO20 - NO52,0.4248973743911336
DE79 - CH15,0.42483419230177
DE27 - PL70,0.42481199060553654
LT - EE,0.42480102223204597
DE75 - IT10,0.42474304578397487
FR62 - DE63,0.4246785998008069
CZ26 - DE78,0.42459226462573413
DE74 - DE24,0.424592042433647
NL19 - FR67,0.4245903194707127
DE85 - DE50,0.424549848376988
DK74 - DE47,0.4245214963668687
DE08 - DE55,0.42446365054361185
NO60 - NO72,0.42444102015927304
NL35 - GBBS,0.4243685027505888
NO28 - SE25,0.4242686847321093
DE79 - FR45,0.4242596933937783
DE46 - DE94,0.42421642230945733
DE23 - DE66,0.424195478557219
DE25 - NL24,0.42417582266964854
NL31 - DE19,0.4241473954669577
SE69 - DK82,0.4241473211132059
DK70 - NO34,0.424125395818444
NL60 - DE97,0.42408475384660466
DE18 - NL60,0.4240513395033271
GBBB - FR62,0.42400512875827173
FR76 - NL54,0.423944111982339
NO30 - SE75,0.4239141257303418
DE24 - NL13,0.42385768676013674
DE67 - CH89,0.4238566788999856
DE47 - IT13,0.4238365513804944
DE54 - DE19,0.42383406359960446
GBNP - GBWA,0.42374626406838806
DE87 - BE93,0.42374105787318683
DK70 - NO01,0.4237174102091997
DK73 - NL22,0.4237084464023244
NO21 - DK40,0.42370136602950337
DE72 - NL86,0.42369994772134656
NL72 - FR77,0.4236642244449955
GB - NL,0.42364090729053056
DK69 - NO16,0.4235224550094492
FR74 - CH62,0.423501921010674
LV37 - FI01,0.42347388032270483
DE45 - FR77,0.4234642592606955
NO06 - NO50,0.42343982838565175
BE87 - GBSN,0.4234350590387359
NO30 - NO45,0.4233792032914061
BE84 - DE39,0.42337443547099796
DE28 - NL10,0.42330202036185455
NL37 - DE74,0.42320946323251946
NO15 - NO52,0.423145078934291
FR28 - FR67,0.4231300934770465
DE35 - CH62,0.4231242814361542
NO04 - DK83,0.4231194686859125
NO20 - NO69,0.4231099337143858
DK72 - NL22,0.4231066538836159
DE88 - FR51,0.4230663864304386
SE38 - NO32,0.42306222638748825
DE63 - DE28,0.4230493157249464
NL11 - GBRH,0.42301133673793984
NL27 - DE77,0.42300443687037254
FR80 - DE67,0.42299171492566034
SE13 - NO01,0.42297913099420587
DE79 - NL66,0.4228417817708975
DE18 - BE39,0.422819972406395
SE58 - LV32,0.42281016799295407
BE18 - GBNG,0.4228073339757163
NO30 - SE36,0.4227658642893732
DE90 - CH41,0.42271841512641983
NO06 - NO14,0.422709583479342
NO94 - NO95,0.4227085417224804
NO70 - NO31,0.4226645333307588
DE19 - BE16,0.42266270755393065
NO15 - NO54,0.4226499187757548
DE67 - BE88,0.42262445868014936
DK28 - NO19,0.4226074401853562
NO05 - SE36,0.4226052257399311
LT - PL,0.4225853812145942
NO25 - SE81,0.42252491576909
NO45 - NO23,0.4225009660626666
FR13 - CH12,0.4224541337008573
DE84 - DE47,0.42239934207552005
SE59 - DE23,0.4223892145350606
DE87 - DE48,0.4223836726086307
NO05 - SE46,0.42237859667825683
GBPE - BE85,0.42236226378475505
SE30 - NO28,0.422356604225499
NL44 - DE39,0.422323764410849
DE06 - NL31,0.4223009900658271
DE36 - FR80,0.4222964364333092
PL72 - PL41,0.4222458771930312
DE26 - DE65,0.4222179083337367
PL59 - SK92,0.42221034369356536
DE86 - BE17,0.42220587953478766
DK44 - NO01,0.42219805139903066
DK94 - NO20,0.4221905575326532
GBLE - NL14,0.42215991085843585
DK46 - SE65,0.42214087906069264
DE28 - BE36,0.4221334330088899
NL70 - DE98,0.4221256066609434
DE91 - PL41,0.42206273510689674
IT24 - DE64,0.42206183230709976
IT56 - IT10,0.4220342146304988
GBBS - NL26,0.4219516267770739
DE99 - PL95,0.4219448836720143
IT24 - DE75,0.42190692061996926
NL19 - FR76,0.42184328941524846
DE63 - DE16,0.4218334448353603
DE64 - BE80,0.42181178678921877
BE62 - DE21,0.42180468081293065
SE70 - DK06,0.42179384950328375
DK30 - SE12,0.421721540172149
DK26 - NO21,0.4216883291960925
DE27 - DE69,0.42167242822779044
FR26 - DE56,0.4215327511587021
FR69 - DE41,0.4215152992037474
SE55 - NL34,0.42151131812156584
AT63 - DE39,0.4214990830112662
DK41 - NO14,0.42145374986622164
BE99 - DE77,0.4213963652025301
DE22 - LU53,0.4213685686839277
DK63 - BE02,0.4213656002924268
NO48 - DK28,0.4213602096173404
NL21 - DE74,0.4213239982945884
SE57 - NO26,0.4212918033017805
DE19 - DE40,0.4212327203753599
DK44 - NO30,0.4211998200006748
NO16 - SE60,0.42119908950250823
BE89 - DE27,0.4211652547634229
DE22 - DE76,0.42116324771577907
DE75 - IT29,0.421111241930574
DE44 - PL41,0.421068926542919
BE91 - DE06,0.4210477225997565
IT24 - DE85,0.42102580998102324
NO17 - DK04,0.4209325028471163
NO23 - SE57,0.42092896351074877
NO03 - SE34,0.42092444374137283
DE39 - DK26,0.4209239831405873
GBBS - DE47,0.4209221510385932
NO60 - NO01,0.4208619463055503
SE28 - DK86,0.42085029013686703
PL98 - LT56,0.42080363915913305
ES08 - ES41,0.42077372269508156
DE75 - NL52,0.4207130432348597
BE29 - FR72,0.4206816371423531
SE59 - DK04,0.42066860119852956
IT29 - ES08,0.4206680132007977
BE87 - GBNN,0.4206589708665116
DE39 - NL66,0.4206493647366727
SK - DE,0.4206413383372303
DE85 - IT40,0.4205996968212859
NO17 - SE41,0.4205521563951266
DK74 - NO01,0.420523696765834
DK26 - NO36,0.4204631240295281
DK55 - SE71,0.42045831996853034
NO62 - NO17,0.42044249863592364
DE81 - PL52,0.42044216405840984
NO02 - DK26,0.4204122667947835
FR69 - NL53,0.4204073159652036
IT20 - DE67,0.42032718386331686
DE04 - NL13,0.4203268506170868
NO20 - NO37,0.42026497866916274
NO04 - SE57,0.42025856021990454
BE87 - GBMK,0.42021282189487863
BE55 - FR76,0.4202105925792013
SE67 - NO71,0.42016322535464795
NO15 - SE26,0.4201368468857519
DE49 - PL62,0.4201277824264385
NL49 - DE24,0.42006990621003604
BE77 - DE59,0.42006157868544314
NO32 - SE72,0.4200045445413994
NO24 - DK40,0.4199448842186247
FR80 - DE75,0.41990678171450646
NO42 - SE60,0.41988904789596126
SE37 - NO15,0.41988218824651835
SE66 - DK44,0.41987186423898165
DE47 - DK63,0.41976015271502043
NO47 - NO22,0.4197147465675303
DE64 - FR39,0.4197122102742842
DE04 - PL96,0.4197118775140936
DE47 - FR77,0.4195982381429214
DE21 - NL10,0.41955291409692674
FR38 - BE31,0.4195222132816698
NO33 - SE24,0.41951028222006886
DE01 - DE87,0.4194763396828133
CZ26 - DE35,0.41947341506670643
AT - DE,0.41936800447833367
NL39 - DE57,0.4193438247195472
IT38 - CZ25,0.4193099484956543
SE41 - NO37,0.419299103859102
DE15 - NL54,0.41929783812316546
BE91 - DE39,0.41926779814286375
BE89 - GBCV,0.4192550070350861
DE73 - FR51,0.41922790879327987
SE69 - DK41,0.4191979586228566
GBLE - FR45,0.4191794951259104
NO22 - SE21,0.4191729917137788
NL66 - DK83,0.4191654641650438
PL55 - DE82,0.4191438227447412
SE36 - NO20,0.4191324179192126
DE20 - PL59,0.4191230048242598
BE44 - FR14,0.4190060081368281
NO53 - NO16,0.41898475411799135
NO40 - NO20,0.41898194286053664
FI32 - LVLV,0.41898131332686706
DE74 - NL66,0.41891531978762986
FR77 - DE44,0.41890905958362146
DE82 - PL59,0.4188691571447331
FR31 - ES45,0.4188650207686141
DE39 - NL15,0.4188244158284129
GBLE - BE65,0.4187981363101776
FR - ES,0.4187892572543509
DE24 - PL52,0.4187888077217523
FR80 - DE28,0.41876606741895706
DE65 - NL40,0.41873446406849074
NO20 - NO43,0.41865940452761213
NO28 - SE36,0.41865186862564285
NO20 - SE53,0.4186373569633877
DK72 - DE47,0.4186014668992036
SE30 - NO36,0.4185953904956793
NL44 - DE74,0.41855538552024757
DE29 - BE14,0.4185544954708593
NO14 - NO54,0.4185110785618711
DE19 - DE74,0.4184182265785746
NO59 - NO06,0.41841726825500647
SE53 - DK46,0.4184155445936279
DE76 - BE91,0.41838675572529843
HR51 - DE93,0.41837158013327025
BE85 - GBRG,0.4183271362795229
NO20 - NO62,0.4182813627331372
BE92 - DE39,0.4182807149866803
NO - SE,0.4182658755996945
NO65 - NO20,0.41821876385302525
DE37 - PL95,0.4182127334394136
DE96 - BE28,0.4181827103887972
DE19 - SE25,0.41816258810544793
DE55 - FR51,0.41799931411432606
IT00 - IT10,0.41799069518183796
SE61 - DK26,0.4179076595418376
DE22 - BE02,0.41789120401795943
NO14 - NO66,0.41787577523567676
DE22 - BE55,0.4178524769164471
FR85 - FR62,0.41782466797094364
FR31 - FR91,0.41780432829884195
DE23 - NL50,0.41780342002287885
GBPE - NL38,0.41778987924280736
DK95 - NO15,0.4177556721131375
SE59 - DK95,0.41774638184261226
NO72 - NO64,0.41767577995806
DE25 - BE28,0.41765414418368063
SE69 - DK42,0.4176537750245335
BE20 - DE20,0.4176526258018754
NO76 - NO35,0.4175887635195243
DE36 - PL52,0.41755573245054645
NL53 - PL70,0.4175260958659373
GBWA - GBSA,0.4174780538266221
PL62 - FR67,0.417447565971917
GBOL - FR62,0.417420450035496
DK03 - NO32,0.4174182235813418
NO20 - DK27,0.41740542874166914
NO22 - SE37,0.41734102413462226
DK67 - NO06,0.41733840883517276
DE31 - NL23,0.4173042449882378
BE77 - FR16,0.41730104938567253
DE21 - DE68,0.4172905541293401
NL16 - DE19,0.4172496152261269
FR71 - DE56,0.4172228785372934
SE13 - NO20,0.41719026197660186
SE46 - NO45,0.4171684634786363
DE24 - NL46,0.4171649274936908
SE28 - NO39,0.41710688563956905
NO50 - NO16,0.41709546351941473
BE77 - FR35,0.41708932013019095
FR95 - FR26,0.4170402760729298
DE17 - NL34,0.41702393261555715
DE04 - NL51,0.41701804808456433
DE25 - BE09,0.41695186559490194
BE77 - NL73,0.416898773990881
FR38 - DE67,0.41688795877128965
FR42 - ES17,0.4168071538035117
DE68 - FR71,0.4167998536374225
NO13 - SE28,0.4167869624333646
DK46 - NO15,0.41677713008436595
DK46 - NO37,0.4167576796676205
FR21 - DE65,0.41675673733789625
IT24 - ES08,0.4167361188487104
NO59 - NO13,0.41670008113443835
BE22 - FR45,0.41668307043351444
SE57 - DK79,0.41665895598444047
DE01 - PL95,0.41664582964634295
DE69 - CH41,0.41664290933742215
NO14 - NO60,0.41663949599289424
NO34 - DK70,0.4166195929402727
DE73 - BE90,0.41660334628321977
GBEN - NL26,0.4166030816773224
NL30 - DE22,0.4165702316664127
DE64 - IT24,0.41656373269834157
DE53 - DE91,0.41655863650396563
BE91 - GBB9,0.41647065767254826
DE68 - NL27,0.4164624584205577
DE13 - BE48,0.41642709945624456
NO04 - DK27,0.4163824116203912
DE29 - BE50,0.41635615648471785
DK23 - NL14,0.4163453103051559
FR14 - BE31,0.4163133793306617
NL49 - DE33,0.41626778625013255
FR14 - BE17,0.4162433780212755
FR45 - FR13,0.4162352746333167
DE04 - DE45,0.4162098045252738
SE57 - DK57,0.416178698115766
IT26 - FR01,0.4161448787986302
FR33 - FR95,0.416115031499862
SE46 - NO23,0.4160939004725018
NO31 - NO48,0.41607987786384165
LT44 - EE61,0.41607124466676393
ES43 - FR64,0.4160601355947476
SE11 - NO34,0.4160601206738304
DE86 - SK25,0.4160003708954044
DE44 - PL95,0.4159366812320586
DE25 - SE25,0.41591873607480917
DE41 - PL72,0.4159120298363836
NO32 - SE57,0.41590864245584525
NO16 - NO43,0.4159075239383803
BE98 - GBSN,0.4159074548844631
BE42 - GBEN,0.4159046978437261
DK86 - NO31,0.41589857250376194
NL35 - DE14,0.4157416174350951
FR38 - DE41,0.4157095835700207
DK69 - NO14,0.41570212946305074
DE88 - NL67,0.4156945210409506
NO24 - SE57,0.4155572343253625
SE57 - DK40,0.4155394601941023
SE26 - NO34,0.415504216846937
NL53 - FR77,0.415494514574924
FR38 - IT45,0.41547620574355953
EE74 - LT02,0.4154515710096005
DE75 - IT13,0.4154011737948241
ES08 - DE08,0.41536687189125937
DE06 - BE39,0.41533768216297734
DE90 - DE44,0.41531211301183557
SE41 - DK63,0.4153115757279764
NO43 - NO23,0.4152928000538296
NO48 - DK50,0.41529186755556413
NL80 - DE77,0.41527171134494667
AT68 - NL51,0.41526439390138475
DE91 - PL72,0.41525105137840446
SE55 - DK70,0.41525011875784634
DE49 - PL70,0.4152460681043631
DE22 - BE18,0.4152404245564647
NO20 - DK04,0.415235885504465
SE54 - DK49,0.4151832681652385
NL43 - DE35,0.41518191698215207
DE25 - NL37,0.4151772278511811
DE67 - BE30,0.4151329417068207
IT35 - MC98,0.41505761276155095
FR45 - DE91,0.41501893058100126
GBBA - NL83,0.41500153723111366
SE59 - NO31,0.41499003215945424
SE36 - NO01,0.4148742967263402
SE21 - NL10,0.4148560008163179
BE38 - FR67,0.4147053601608001
DK85 - NO37,0.4146800394853376
DE89 - BE44,0.41465675631482635
SE41 - NO34,0.41462000746766337
DE26 - PL72,0.41459788652915947
NO43 - NO30,0.4145767790750688
NO05 - NO59,0.41455002438375127
SE63 - NO14,0.4145426043116704
FR57 - CZ25,0.41453324947758213
FR94 - DE44,0.414527213090861
DK71 - NO31,0.41450781276963944
NO23 - SE50,0.4145048430877618
DK26 - NO14,0.4144709094260971
LU32 - DE06,0.41444895553294786
FR60 - FR82,0.4144241338661768
NL47 - FR28,0.414418256069792
NO30 - NO52,0.4144129607793529
DE49 - DE04,0.4144036155396833
DE28 - DE31,0.4143945363340593
DE59 - BE53,0.41437672534352427
CH - DE,0.4143466522631471
AT01 - IT31,0.41432909079364194
NL58 - FR77,0.4143206362983673
DE74 - CH95,0.4142381028043751
NO67 - NO20,0.41422079768520675
DK44 - NO32,0.41421635908333854
FR59 - DE36,0.41417932639095895
SE30 - NO34,0.4141782648703215
BE01 - FR77,0.41412886390760556
SE80 - SE25,0.4141238986591218
FR67 - DE33,0.41407335955615154
SE23 - NO30,0.41406875204813176
DE66 - DE28,0.4140538942197356
DE67 - IT29,0.4140324034724176
DK55 - NL75,0.4140307718871261
SE66 - NO68,0.4139959665197245
DE21 - BE18,0.41396854191239074
DK96 - NO14,0.41389961328380565
DE68 - IT10,0.41387964712572006
